PID,Group,day,BlockNumber,sequence,condition,nTrials,errorRate,meanRT_hit_ms,medianRT_hit_ms,sdRT_hit_ms,nHits
5,B,1,61,blue,structured,8,0.25,1743.8966666666674,1732.5400000000002,150.5266502428507,3.0
5,B,1,62,blue,structured,8,0.0,1776.1219999999998,1966.190000000001,326.4186110962434,5.0
5,B,1,63,yellow,random,8,0.0,1721.6381666666668,1782.8365000000001,456.7912312154933,6.0
5,B,1,64,yellow,random,8,0.0,1635.5783333333336,1657.594999999999,409.3527625614206,6.0
5,B,1,65,yellow,random,8,0.0,2089.8434285714284,2116.4539999999993,426.4368054029646,7.0
5,B,1,66,blue,structured,8,0.0,1799.438,1957.765,540.848637564337,6.0
5,B,1,67,green,structured,8,0.0,1596.7205000000001,1457.8850000000002,632.0537017797615,6.0
5,B,1,68,green,structured,8,0.0,1551.8271428571425,1365.9600000000012,563.9546835137951,7.0
5,B,1,69,blue,structured,8,0.0,1763.9157142857143,1699.2100000000007,447.49275582543027,7.0
5,B,1,70,yellow,random,8,0.0,1741.8439999999998,1826.9099999999999,277.8624584754118,5.0
5,B,1,71,yellow,random,8,0.0,1563.3149999999998,1549.4399999999987,140.22952410245094,6.0
5,B,1,72,yellow,random,8,0.0,1693.9300000000003,1474.730000000001,553.8634233093933,6.0
5,B,1,73,blue,structured,8,0.0,1732.7466666666667,1799.805000000001,526.9997053762618,6.0
5,B,1,74,yellow,random,8,0.0,1880.3012857142855,1982.666,261.44896672627726,7.0
5,B,1,75,blue,structured,8,0.125,2115.918,2065.680000000002,347.1174722914426,5.0
5,B,1,76,blue,structured,8,0.0,1908.7957142857144,2032.7149999999997,447.2692792791672,7.0
5,B,1,77,blue,structured,8,0.0,2015.869142857143,1999.270000000001,480.65255411347795,7.0
5,B,1,78,green,structured,8,0.0,1347.1342857142859,1228.2700000000002,461.5636739337686,7.0
5,B,1,79,yellow,random,8,0.0,1572.9985714285715,1633.3000000000002,376.6690933887279,7.0
5,B,1,80,yellow,random,8,0.125,1716.1443333333336,1698.970000000001,507.6644252420429,3.0
5,B,1,81,blue,structured,8,0.0,1491.1698333333334,1499.2710000000002,131.57228563252477,6.0
5,B,1,82,blue,structured,8,0.125,1377.4416666666673,1399.7800000000016,236.8688980357416,6.0
5,B,1,83,blue,structured,8,0.25,1457.4574999999998,1374.8749999999995,441.04729764315823,4.0
5,B,1,84,yellow,random,8,0.0,1482.6060000000002,1507.6900000000005,111.2225892883284,4.0
5,B,1,85,blue,structured,8,0.0,1425.6771428571428,1433.1099999999992,311.25934501175027,7.0
5,B,1,86,green,structured,8,0.0,2002.1158333333333,1982.5449999999998,599.5597438969426,6.0
5,B,1,87,blue,structured,8,0.0,1827.9157142857143,1716.31,531.5122534133832,7.0
5,B,1,88,blue,structured,8,0.0,1492.3971428571429,1417.2399999999996,323.1797656988185,7.0
5,B,1,89,blue,structured,8,0.125,1661.9249999999993,1524.5349999999985,392.40134288761044,4.0
5,B,1,90,blue,structured,8,0.0,1404.2271428571423,1349.8499999999965,371.0379233409206,7.0
5,B,1,91,blue,structured,8,0.0,1778.9714999999997,1840.4549999999986,485.81820412609113,6.0
5,B,1,92,yellow,random,8,0.0,1611.3627142857144,1482.92,374.88105997534444,7.0
5,B,1,93,green,structured,8,0.125,2049.461999999999,1949.7,758.4605805643444,5.0
5,B,1,94,green,structured,8,0.0,1597.0282857142859,1399.4140000000002,837.5805781325791,7.0
5,B,1,95,yellow,random,8,0.0,1827.9501428571427,1666.01,512.3743251642068,7.0
5,B,1,96,green,structured,8,0.0,1377.32,1408.0849999999998,187.7305618166633,6.0
5,B,1,97,green,structured,8,0.125,1416.5650000000005,1408.570000000001,119.10576714276544,4.0
5,B,1,98,blue,structured,8,0.125,1619.4339999999997,1583.0100000000016,588.5910150775347,5.0
5,B,1,99,blue,structured,8,0.0,1438.3950000000004,1366.2095000000002,309.49385435707734,6.0
5,B,1,100,blue,structured,8,0.0,1547.1199999999997,1532.7199999999993,479.7749149688148,7.0
5,B,1,101,green,structured,8,0.125,1309.5711999999999,1314.94,303.4629201264956,5.0
5,B,1,102,green,structured,8,0.0,1616.071,1331.7869999999994,767.698407080107,7.0
5,B,1,103,yellow,random,8,0.125,1809.3753999999997,1798.8299999999988,415.6129299008878,5.0
5,B,1,104,blue,structured,8,0.0,1566.1225000000002,1432.3750000000005,370.77663628861546,6.0
5,B,1,105,yellow,random,8,0.0,1828.8983333333333,1866.0899999999997,382.5135347888577,6.0
5,B,1,106,green,structured,8,0.0,1373.3957142857146,1099.6100000000001,553.1268626290932,7.0
5,B,1,107,blue,structured,8,0.125,1703.5525000000007,1649.6600000000008,571.430828615037,4.0
5,B,1,108,blue,structured,8,0.5,1888.2633333333322,1832.7600000000004,303.8708064841595,3.0
5,B,1,109,blue,structured,8,0.0,1373.5347142857147,1384.270000000001,311.4344030164907,7.0
5,B,1,110,blue,structured,8,0.0,1790.9350000000002,1790.7699999999986,418.74413031110134,6.0
5,B,1,111,blue,structured,8,0.0,1230.572857142857,1166.2599999999993,241.92848700351436,7.0
5,B,1,112,blue,structured,8,0.0,1389.9628571428568,1383.0599999999968,347.3899039366902,7.0
5,B,1,113,blue,structured,8,0.0,1520.8557142857146,1482.9100000000003,396.47325529208706,7.0
5,B,1,114,green,structured,8,0.125,2290.7125000000005,2557.6200000000017,770.6100487438505,4.0
5,B,1,115,blue,structured,8,0.0,1675.6757142857145,1516.3500000000026,363.1950942150851,7.0
5,B,1,116,green,structured,8,0.0,1121.7445,1074.2189999999994,262.91916515290416,6.0
5,B,1,117,blue,structured,8,0.0,1694.7192857142854,1449.6999999999982,533.6361382548704,7.0
5,B,1,118,yellow,random,8,0.0,1849.2957142857142,1882.8129999999996,508.3456895750877,7.0
5,B,1,119,yellow,random,8,0.0,1989.8501428571428,2032.9499999999996,593.9283516834981,7.0
5,B,2,1,yellow,random,8,0.0,2042.223714285714,2082.8399999999974,364.66060996937694,7.0
5,B,2,2,yellow,random,8,0.0,1842.2208571428575,1648.3599999999985,562.035005748583,7.0
5,B,2,3,blue,structured,8,0.0,1935.047142857143,2029.9239999999993,698.5994273991902,7.0
5,B,2,4,green,structured,8,0.0,1851.7674285714286,1998.4290000000008,359.67448248838286,7.0
5,B,2,5,blue,structured,8,0.0,1585.4946666666665,1549.3449999999993,248.64734875776702,6.0
5,B,2,6,green,structured,8,0.0,1858.9060000000002,1749.969,461.6033150332293,7.0
5,B,2,7,blue,structured,8,0.0,1763.6851428571429,1601.0200000000002,392.7705574485895,7.0
5,B,2,8,blue,structured,8,0.0,1846.5293333333332,1749.3349999999998,219.52545768239835,6.0
5,B,2,9,blue,structured,8,0.25,1795.07425,1774.0735,100.26868463741111,4.0
5,B,2,10,blue,structured,8,0.0,1870.7757142857142,1899.9999999999986,320.32491238621765,7.0
5,B,2,11,blue,structured,8,0.0,1706.4950000000001,1516.7300000000007,557.7227470918389,7.0
5,B,2,12,blue,structured,8,0.0,1854.0864285714283,1732.569999999999,307.94580654657284,7.0
5,B,2,13,blue,structured,8,0.0,1632.8162857142854,1632.6599999999978,297.5361921384325,7.0
5,B,2,14,green,structured,8,0.0,1825.6667142857139,1899.0500000000009,407.7496233379481,7.0
5,B,2,15,yellow,random,8,0.0,1991.8992857142855,2048.9200000000005,484.52259820594304,7.0
5,B,2,16,blue,structured,8,0.0,1956.4825714285712,1899.049999999999,513.4645735692189,7.0
5,B,2,17,yellow,random,8,0.0,2060.6035000000006,2099.0584999999996,459.078019710266,6.0
5,B,2,18,green,structured,8,0.0,1491.1396666666667,1441.1799999999992,266.88392753529837,6.0
5,B,2,19,green,structured,8,0.0,1675.4714285714285,1687.2500000000007,360.4912620170144,7.0
5,B,2,20,blue,structured,8,0.0,1966.1915999999997,1932.6479999999995,306.4328509850075,5.0
5,B,2,21,blue,structured,8,0.125,1849.2424999999998,1865.7850000000008,425.47345779926974,4.0
5,B,2,22,blue,structured,8,0.0,1808.9079999999997,1483.3999999999996,658.5669796259655,7.0
5,B,2,23,green,structured,8,0.0,1846.7001666666665,1867.0654999999988,473.8426142387018,6.0
5,B,2,24,green,structured,8,0.0,1761.3345714285713,1794.1300000000008,395.5039634457354,7.0
5,B,2,25,yellow,random,8,0.0,1779.6946666666665,1766.3600000000006,277.0023601680432,6.0
5,B,2,26,green,structured,8,0.0,1554.3305714285718,1300.0500000000025,578.4435614528745,7.0
5,B,2,27,green,structured,8,0.0,1984.9765714285716,2082.3999999999996,367.35694249183933,7.0
5,B,2,28,yellow,random,8,0.0,1635.2451428571426,1599.3700000000003,275.21191190028316,7.0
5,B,2,29,blue,structured,8,0.0,2037.6242857142856,2066.1000000000004,407.0404050888622,7.0
5,B,2,30,blue,structured,8,0.0,1942.2695714285715,1916.0149999999999,404.09801874786837,7.0
5,B,2,31,blue,structured,8,0.0,1738.3010000000004,1607.7270000000003,450.54116657149154,6.0
5,B,2,32,blue,structured,8,0.0,2020.751428571429,2099.6699999999996,312.1844036857372,7.0
5,B,2,33,blue,structured,8,0.0,1629.9238333333333,1732.94,441.7087510106252,6.0
5,B,2,34,green,structured,8,0.0,1637.2871666666667,1607.7850000000008,444.85968712771233,6.0
5,B,2,35,blue,structured,8,0.0,1689.9498571428574,1583.19,422.7986994186981,7.0
5,B,2,36,yellow,random,8,0.0,1658.9962857142857,1698.9699999999991,294.97049856367823,7.0
5,B,2,37,blue,structured,8,0.0,1741.2213333333332,1617.0314999999996,322.00375635800685,6.0
5,B,2,38,blue,structured,8,0.0,1661.3415714285713,1465.9399999999998,504.89182021889883,7.0
5,B,2,39,blue,structured,8,0.0,1837.4897142857142,1599.1800000000005,532.7908266773845,7.0
5,B,2,40,yellow,random,8,0.0,1816.0657142857144,1549.4999999999993,658.7654729835482,7.0
5,B,2,41,yellow,random,8,0.0,1779.9583333333333,1748.929999999999,428.29724572622064,6.0
5,B,2,42,green,structured,8,0.0,1554.2164285714284,1416.1400000000003,338.3220919739338,7.0
5,B,2,43,blue,structured,8,0.0,1535.1915714285715,1365.907,497.3851652602361,7.0
5,B,2,44,blue,structured,8,0.0,1744.6468571428572,1632.5699999999995,447.76034501633,7.0
5,B,2,45,blue,structured,8,0.0,1541.076666666667,1407.684999999999,525.6162939128375,6.0
5,B,2,46,yellow,random,8,0.0,1530.3525714285715,1449.28,417.10479486249676,7.0
5,B,2,47,blue,structured,8,0.125,2089.4161999999997,2166.016,551.9128906622856,5.0
5,B,2,48,yellow,random,8,0.0,1673.2528571428572,1565.5520000000013,303.38586916907667,7.0
5,B,2,49,yellow,random,8,0.0,1754.1680000000001,1533.0800000000017,656.7191262287607,7.0
5,B,2,50,yellow,random,8,0.0,1739.5740000000005,1683.5900000000006,192.61817601150602,5.0
5,B,2,51,blue,structured,8,0.0,1707.6214999999995,1666.199999999999,224.69524483063753,6.0
5,B,2,52,green,structured,8,0.0,1538.371,1433.0429999999997,414.0339563151799,6.0
5,B,2,53,green,structured,8,0.0,1454.1888571428572,1449.3400000000013,359.4583470475301,7.0
5,B,2,54,blue,structured,8,0.0,1632.8125714285713,1649.2920000000008,303.89844305724733,7.0
5,B,2,55,yellow,random,8,0.0,1946.9861428571428,1816.16,483.6685424924898,7.0
5,B,2,56,yellow,random,8,0.0,1563.721142857143,1482.666,269.17668130766714,7.0
5,B,2,57,yellow,random,8,0.0,1980.3462857142858,1698.3599999999992,646.7843276934783,7.0
5,B,2,58,blue,structured,8,0.0,1789.8822857142854,1815.6700000000008,436.3523877696077,7.0
5,B,2,59,blue,structured,8,0.0,1453.6485714285716,1531.3799999999987,217.08873557668932,7.0
5,B,2,60,blue,structured,8,0.0,1411.411714285714,1364.9899999999989,210.1035374045492,7.0
5,B,2,61,yellow,random,8,0.0,1520.9094285714286,1299.5599999999995,406.45991540038193,7.0
5,B,2,62,green,structured,8,0.0,1849.417714285714,1749.509999999999,485.7106778720278,7.0
5,B,2,63,green,structured,8,0.0,2016.7062857142857,1949.8280000000002,451.9219200118959,7.0
5,B,2,64,blue,structured,8,0.0,1632.6893333333335,1631.8964999999998,202.98497310457918,6.0
5,B,2,65,green,structured,8,0.0,1409.0570000000002,1299.4380000000003,278.6872796564876,7.0
5,B,2,66,green,structured,8,0.0,1766.078428571429,1616.5800000000008,638.4008677003965,7.0
5,B,2,67,blue,structured,8,0.0,1508.9628571428568,1515.7500000000007,405.2231189404295,7.0
5,B,2,68,blue,structured,8,0.0,1639.9098571428574,1483.3939999999989,575.2409706451807,7.0
5,B,2,69,blue,structured,8,0.0,1387.6951428571429,1366.2100000000005,164.93646383120642,7.0
5,B,2,70,blue,structured,8,0.0,1675.5375714285715,1748.9020000000003,335.22866606833037,7.0
5,B,2,71,green,structured,8,0.0,1739.867714285714,1582.8799999999994,293.55180723324577,7.0
5,B,2,72,green,structured,8,0.0,1518.52,1432.9839999999995,527.2485899475377,7.0
5,B,2,73,blue,structured,8,0.0,1466.3285000000003,1374.8750000000005,525.6756270765272,6.0
5,B,2,74,yellow,random,8,0.0,1544.6604285714286,1633.057,492.4988351989128,7.0
5,B,2,75,blue,structured,8,0.0,2077.846571428571,2049.430000000001,476.3947550672857,7.0
5,B,2,76,green,structured,8,0.0,1532.8548571428569,1415.5300000000004,351.3439765696995,7.0
5,B,2,77,blue,structured,8,0.0,1673.1835714285712,1454.9599999999998,419.0317260931672,7.0
5,B,2,78,blue,structured,8,0.0,1549.4564285714284,1482.7900000000013,348.09353769490195,7.0
5,B,2,79,blue,structured,8,0.0,1456.5947142857144,1532.7100000000016,386.23626302852284,7.0
5,B,2,80,blue,structured,8,0.0,1616.1754285714287,1266.85,542.043435250306,7.0
5,B,2,81,yellow,random,8,0.0,1578.021,1499.509999999999,222.88699516496428,7.0
5,B,2,82,yellow,random,8,0.0,1952.0873333333332,1932.7385000000004,521.5054129596994,6.0
5,B,2,83,green,structured,8,0.0,1490.042428571429,1482.9099999999994,218.50869138614505,7.0
5,B,2,84,blue,structured,8,0.0,1902.6899999999998,1965.9399999999996,610.4203161429014,6.0
5,B,2,85,green,structured,8,0.0,1542.3071428571432,1349.610000000002,574.4864619731926,7.0
5,B,2,86,blue,structured,8,0.0,1761.3345714285715,1715.580000000001,399.28814877389703,7.0
5,B,2,87,blue,structured,8,0.0,1370.9887142857144,1466.1869999999997,198.39989018538105,7.0
5,B,2,88,green,structured,8,0.0,1349.6617142857142,1133.7899999999995,505.78222323074857,7.0
5,B,2,89,green,structured,8,0.0,1620.7097142857142,1616.4500000000003,469.61527065344126,7.0
5,B,2,90,green,structured,8,0.0,1749.1982857142855,1583.2500000000014,500.5430736172843,7.0
5,B,2,91,blue,structured,8,0.0,1821.6954999999998,1624.2059999999997,549.9162399274092,6.0
5,B,2,92,yellow,random,8,0.0,1594.6388571428572,1549.7999999999995,519.9239715918178,7.0
5,B,2,93,blue,structured,8,0.0,1361.468,1234.6199999999997,394.66011931998764,7.0
5,B,2,94,yellow,random,8,0.0,1754.168142857143,1816.2839999999997,422.11129365150015,7.0
5,B,2,95,blue,structured,8,0.125,1641.1138333333336,1516.4184999999998,485.98813717061756,6.0
5,B,2,96,green,structured,8,0.125,1412.0794999999996,1449.5249999999996,247.31982065670795,4.0
5,B,2,97,blue,structured,8,0.0,1604.195714285714,1449.8299999999986,410.72757552328795,7.0
5,B,2,98,yellow,random,8,0.125,1416.29,1349.545,181.0739125329766,4.0
5,B,2,99,blue,structured,8,0.0,1663.7485714285717,1582.1499999999987,388.6968165305094,7.0
5,B,2,100,blue,structured,8,0.125,1349.4383999999998,1132.0800000000002,441.16686439804204,5.0
5,B,2,101,blue,structured,8,0.0,1594.6917142857142,1615.9599999999994,428.05138108437205,7.0
5,B,2,102,yellow,random,8,0.0,1356.6552857142858,1415.7700000000002,198.43642944842097,7.0
5,B,2,103,blue,structured,8,0.0,1635.1490000000001,1582.77,364.6189357402235,7.0
5,B,2,104,green,structured,8,0.0,1649.518857142857,1566.16,374.4795867629404,7.0
5,B,2,105,green,structured,8,0.0,1399.6231428571427,1282.47,353.79315553414784,7.0
5,B,2,106,blue,structured,8,0.0,1693.8483333333331,1507.9349999999997,596.7510571894002,6.0
5,B,2,107,blue,structured,8,0.0,1401.8552857142856,1499.2699999999993,310.4429758735702,7.0
5,B,2,108,blue,structured,8,0.0,1451.8348571428571,1599.6090000000002,314.1212427096838,7.0
5,B,2,109,yellow,random,8,0.0,1949.1137142857147,1866.2100000000023,413.9539059000461,7.0
5,B,2,110,green,structured,8,0.0,1492.3969999999997,1432.86,149.506129750589,7.0
5,B,2,111,yellow,random,8,0.0,1376.2703999999999,1399.6580000000006,226.77243294721697,5.0
5,B,2,112,yellow,random,8,0.0,1574.3405000000005,1532.7100000000007,207.94576931858973,6.0
5,B,2,113,blue,structured,8,0.0,1551.9321428571427,1499.7560000000005,271.14090806345695,7.0
5,B,2,114,blue,structured,8,0.0,1680.315142857143,1482.9100000000003,505.0833616517932,7.0
5,B,2,115,green,structured,8,0.0,1597.132857142857,1500.000000000001,258.05308651478924,7.0
5,B,2,116,yellow,random,8,0.0,1625.6630000000002,1865.7199999999996,394.979816679705,7.0
5,B,2,117,green,structured,8,0.0,1744.5944285714286,1616.6989999999987,583.0328648778029,7.0
5,B,2,118,yellow,random,8,0.0,2065.999,2008.1795000000002,487.50200686520253,6.0
5,B,2,119,blue,structured,8,0.0,1475.6908571428573,1349.610000000002,468.28097701964805,7.0
6,A,1,1,blue,structured,8,0.25,,,,
6,A,1,2,yellow,random,8,0.375,,,,
6,A,1,3,green,structured,8,0.0,512.7687499999997,516.4764999999991,76.64011087924708,4.0
6,A,1,4,yellow,random,8,0.25,482.78833333333336,482.55999999999943,67.14579117363459,3.0
6,A,1,5,green,structured,8,0.0,547.1139999999998,532.902,109.39378329868624,6.0
6,A,1,6,blue,structured,8,0.0,493.4842,516.0830000000001,75.11672774222757,5.0
6,A,1,7,blue,structured,8,0.375,558.1699999999996,558.1699999999996,200.52134100888028,2.0
6,A,1,8,yellow,random,8,0.25,539.6852000000001,516.5259999999998,113.80827013754342,5.0
6,A,1,9,yellow,random,8,0.5,633.2319999999995,633.2319999999995,164.57486068048195,2.0
6,A,1,10,green,structured,8,0.125,415.8799999999996,415.8799999999996,,1.0
6,A,1,11,yellow,random,8,0.0,644.4011666666671,599.9080000000001,125.54136605026478,6.0
6,A,1,12,blue,structured,8,0.0,556.9414285714286,516.6319999999995,99.84438912270292,7.0
6,A,1,13,blue,structured,8,0.0,533.1421428571427,516.6170000000001,62.2815752327782,7.0
6,A,1,14,blue,structured,8,0.375,499.7813333333335,483.4290000000001,28.547666460384015,3.0
6,A,1,15,green,structured,8,0.0,541.4149999999997,508.4379999999995,88.59401901482948,6.0
6,A,1,16,green,structured,8,0.0,499.7645714285714,482.98600000000033,61.38517213697236,7.0
6,A,1,17,blue,structured,8,0.0,494.2424999999998,466.4689999999996,68.72131587433402,6.0
6,A,1,18,yellow,random,8,0.0,533.092,482.7580000000005,119.14679657464566,7.0
6,A,1,19,blue,structured,8,0.0,504.5362857142858,515.7319999999999,77.57928519416836,7.0
6,A,1,20,blue,structured,8,0.0,473.74385714285717,466.27799999999996,57.532638028133064,7.0
6,A,1,21,blue,structured,8,0.25,462.4327499999996,441.91,85.38570932490181,4.0
6,A,1,22,yellow,random,8,0.125,627.5583333333332,599.8534999999996,137.70166641063815,6.0
6,A,1,23,blue,structured,8,0.0,475.06716666666654,475.14349999999973,40.2713937251579,6.0
6,A,1,24,green,structured,8,0.125,463.0250000000002,466.18600000000043,39.95869877761276,5.0
6,A,1,25,blue,structured,8,0.0,516.6676666666664,500.04599999999976,78.04673305313077,6.0
6,A,1,26,yellow,random,8,0.0,692.5964285714288,633.972,242.5669028095527,7.0
6,A,1,27,blue,structured,8,0.0,552.9888333333333,533.2794999999999,89.73341341421656,6.0
6,A,1,28,yellow,random,8,0.0,536.0768333333333,500.1980000000001,115.58446603660303,6.0
6,A,1,29,blue,structured,8,0.0,509.7105999999998,532.5009999999999,63.12868646898942,5.0
6,A,1,30,green,structured,8,0.0,566.5231666666665,566.6350000000002,112.68769899579392,6.0
6,A,1,31,green,structured,8,0.0,572.0775000000001,542.221,149.93425370441523,6.0
6,A,1,32,green,structured,8,0.0,533.142,532.5319999999998,117.42150762445476,6.0
6,A,1,33,blue,structured,8,0.0,559.6227142857142,551.0250000000001,110.17509520109988,7.0
6,A,1,34,blue,structured,8,0.0,516.5187142857143,517.029,73.32052479743602,7.0
6,A,1,35,green,structured,8,0.0,463.79066666666654,466.29349999999994,60.55361242623461,6.0
6,A,1,36,blue,structured,8,0.0,540.2962857142857,582.6419999999998,77.96745207395689,7.0
6,A,1,37,green,structured,8,0.0,424.94199999999984,433.2119999999997,62.18943434056962,6.0
6,A,1,38,yellow,random,8,0.0,546.4294,549.7129999999996,105.00328266440083,5.0
6,A,1,39,yellow,random,8,0.0,516.5709999999999,450.3779999999997,167.09437055747856,7.0
6,A,1,40,blue,structured,8,0.25,503.95899999999983,499.73949999999957,62.81536639496203,4.0
6,A,1,41,blue,structured,8,0.0,513.7786666666666,474.70099999999957,106.01363920301334,6.0
6,A,1,42,blue,structured,8,0.0,476.03942857142874,466.4920000000006,53.07977828029892,7.0
6,A,1,43,blue,structured,8,0.0,487.90200000000004,432.9519999999993,132.34834318066373,7.0
6,A,1,44,green,structured,8,0.125,566.4432499999998,591.123,87.10438653085552,4.0
6,A,1,45,blue,structured,8,0.25,549.8066666666664,532.9499999999996,126.06310575792394,3.0
6,A,1,46,yellow,random,8,0.0,720.6574999999999,733.0174999999999,140.66955845645276,4.0
6,A,1,47,blue,structured,8,0.0,506.8795714285713,483.27600000000007,99.45897263001983,7.0
6,A,1,48,green,structured,8,0.5,483.195,450.80600000000004,87.61866551711486,3.0
6,A,1,49,green,structured,8,0.0,460.0223999999997,449.76799999999974,30.180826816043137,5.0
6,A,1,50,blue,structured,8,0.0,528.4075714285715,516.6010000000006,93.18439011060613,7.0
6,A,1,51,blue,structured,8,0.25,512.4665,516.5405000000005,74.42756877439037,4.0
6,A,1,52,blue,structured,8,0.0,525.9922857142857,517.3949999999996,104.06967714423232,7.0
6,A,1,53,blue,structured,8,0.0,483.1849999999999,483.4899999999998,47.32459728301968,6.0
6,A,1,54,green,structured,8,0.25,500.12333333333345,516.4200000000001,109.33968462243446,3.0
6,A,1,55,green,structured,8,0.125,559.7520000000003,549.7399999999999,115.23412458989684,5.0
6,A,1,56,blue,structured,8,0.0,525.0041666666667,466.49200000000013,118.16929995801226,6.0
6,A,1,57,green,structured,8,0.0,424.8192500000001,424.6819999999998,21.52123836856655,4.0
6,A,1,58,green,structured,8,0.0,521.248857142857,483.3989999999995,113.18095454687992,7.0
6,A,1,59,yellow,random,8,0.0,535.5311428571429,483.27600000000007,142.19158704418095,7.0
6,A,1,60,blue,structured,8,0.0,516.5301666666666,474.97550000000024,108.5695212744656,6.0
6,A,1,61,blue,structured,8,0.0,487.94985714285707,482.6050000000004,45.83585395164102,7.0
6,A,1,62,blue,structured,8,0.0,471.31357142857144,433.4720000000001,85.49710569147383,7.0
6,A,1,63,yellow,random,8,0.5,499.8699999999996,499.8699999999996,,1.0
6,A,1,64,yellow,random,8,0.0,561.6542857142857,532.5319999999998,101.60517964768383,7.0
6,A,1,65,yellow,random,8,0.0,528.425,516.6630000000004,87.08203783406397,7.0
6,A,1,66,blue,structured,8,0.0,533.1421428571427,483.2160000000005,121.73582807241341,7.0
6,A,1,67,green,structured,8,0.0,494.38466666666676,450.3175000000001,113.03546081591678,6.0
6,A,1,68,green,structured,8,0.0,471.26114285714283,416.9309999999999,139.28093833858316,7.0
6,A,1,69,blue,structured,8,0.25,566.3429999999994,566.3429999999994,70.09266679189834,2.0
6,A,1,70,yellow,random,8,0.375,466.59333333333325,449.76799999999974,43.555631063426794,3.0
6,A,1,71,yellow,random,8,0.125,599.6708,566.0399999999992,113.51406160780296,5.0
6,A,1,72,yellow,random,8,0.25,516.5,532.959,76.56500710507322,3.0
6,A,1,73,blue,structured,8,0.0,528.3812857142857,515.441,96.70850065999753,7.0
6,A,1,74,yellow,random,8,0.0,435.85200000000003,458.0685000000004,59.280647651657894,6.0
6,A,1,75,blue,structured,8,0.0,461.7395714285714,466.49100000000044,46.017468019790115,7.0
6,A,1,76,blue,structured,8,0.0,483.30683333333354,483.2460000000003,61.77250933033813,6.0
6,A,1,77,blue,structured,8,0.25,461.0596666666667,433.5940000000003,62.72906913332453,3.0
6,A,1,78,green,structured,8,0.375,533.0770000000005,533.0770000000005,,1.0
6,A,1,79,yellow,random,8,0.0,633.117,583.8009999999994,172.50805022664932,5.0
6,A,1,80,yellow,random,8,0.0,474.8331666666667,483.09299999999973,83.51019406854857,6.0
6,A,1,81,blue,structured,8,0.0,542.6200000000001,449.76799999999974,135.03109659877106,7.0
6,A,1,82,blue,structured,8,0.375,416.59550000000013,416.59550000000013,70.39177296034,2.0
6,A,1,83,blue,structured,8,0.0,472.4019999999999,467.5595000000001,83.59704801965174,6.0
6,A,1,84,yellow,random,8,0.0,533.0320000000003,449.82900000000024,214.94899543845304,5.0
6,A,1,85,blue,structured,8,0.125,473.14540000000034,416.92899999999963,114.04862940342623,5.0
6,A,1,86,green,structured,8,0.0,452.5756666666666,432.98350000000016,106.91765357445281,6.0
6,A,1,87,blue,structured,8,0.0,466.5004285714284,449.95099999999957,75.68891980525109,7.0
6,A,1,88,blue,structured,8,0.0,464.1548571428571,432.7999999999994,74.15521086978903,7.0
6,A,1,89,blue,structured,8,0.0,445.1514285714272,415.8999999999935,76.03361108276785,7.0
6,A,1,90,blue,structured,8,0.0,421.40414285714286,417.23599999999993,23.593117897871423,7.0
6,A,1,91,blue,structured,8,0.0,435.9741666666666,441.5899999999997,28.94043001350655,6.0
6,A,1,92,yellow,random,8,0.125,579.0097499999999,474.97499999999974,253.24114842099362,4.0
6,A,1,93,green,structured,8,0.125,424.92499999999995,424.92499999999995,153.12397346594796,2.0
6,A,1,94,green,structured,8,0.125,416.6266666666664,382.8099999999992,104.1185979224336,3.0
6,A,1,95,yellow,random,8,0.125,516.4795999999999,466.67400000000026,151.19778982610816,5.0
6,A,1,96,green,structured,8,0.0,555.7026666666662,533.4479999999999,200.81699315877944,3.0
6,A,1,97,green,structured,8,0.25,466.3392499999999,458.1909999999998,36.01448557062374,4.0
6,A,1,98,blue,structured,8,0.0,546.5085999999999,466.19000000000096,143.4146400783399,5.0
6,A,1,99,blue,structured,8,0.0,463.623,482.60499999999996,60.78895820788524,6.0
6,A,1,100,blue,structured,8,0.125,483.1543333333332,433.41049999999996,123.46718090353669,6.0
6,A,1,101,green,structured,8,0.0,520.35525,524.0480000000001,139.86146026306474,4.0
6,A,1,102,green,structured,8,0.0,445.06828571428576,433.8380000000006,51.42709795336233,7.0
6,A,1,103,yellow,random,8,0.0,409.3715714285715,416.2599999999994,31.40924324068298,7.0
6,A,1,104,blue,structured,8,0.0,395.24614285714296,399.902,26.629249622852345,7.0
6,A,1,105,yellow,random,8,0.125,603.2958000000001,500.24399999999946,249.6420895075592,5.0
6,A,1,106,green,structured,8,0.0,477.57983333333345,499.9395000000004,112.64085967252993,6.0
6,A,1,107,blue,structured,8,0.0,409.42385714285723,399.7800000000007,23.77447066658257,7.0
6,A,1,108,blue,structured,8,0.0,447.45742857142847,416.5030000000005,66.4298011258427,7.0
6,A,1,109,blue,structured,8,0.0,435.59914285714285,416.7480000000001,65.337460884316,7.0
6,A,1,110,blue,structured,8,0.0,449.8291428571428,416.01500000000027,94.64830234862214,7.0
6,A,1,111,blue,structured,8,0.0,416.4864285714286,400.1469999999996,66.70246662569814,7.0
6,A,1,112,blue,structured,8,0.375,474.7309999999993,474.7309999999993,129.6480283305528,2.0
6,A,1,113,blue,structured,8,0.0,476.09171428571426,417.84599999999995,132.78113939953266,7.0
